dwell time vecchio	dwell time nuovo	dwell time ultimo
0,56156862745098			0,56156862745098			0,56875816993464
0,58078431372549			0,58078431372549			0,58797385620915
0,573464052287582			0,573464052287582			0,580653594771242
0,50156862745098			0,50156862745098			0,50875816993464
0,489542483660131			0,489542483660131			0,496732026143791
0,489542483660131			0,489542483660131			0,496732026143791
0,50156862745098			0,50156862745098			0,50875816993464
0,489542483660131			0,489542483660131			0,496732026143791
0,489542483660131			0,489542483660131			0,496732026143791
0,482352941176471			0,482352941176471			0,489542483660131
0,482352941176471			0,482352941176471			0,489542483660131
0,50156862745098			0,50156862745098			0,50875816993464
